TRIP
DATE 2025-08-19
DECLINATION 0.0
DATA
11.922	-17.362	6.903	-16.544
11.922	-17.362	3.040	-15.718
3.040	-15.718	6.260	-15.038
3.040	-15.718	7.617	-15.481
3.040	-15.718	3.667	-14.765
3.040	-15.718	5.253	-14.748
3.040	-15.718	4.237	-16.237
3.040	-15.718	5.904	-16.197
3.040	-15.718	2.538	-15.099
3.040	-15.718	3.540	-14.342
3.040	-15.718	3.214	-14.925
3.040	-15.718	1.268	-13.794
3.040	-15.718	0.045	-11.628
3.040	-15.718	1.590	-12.290
3.040	-15.718	2.719	-13.908
3.040	-15.718	3.499	-14.660
3.040	-15.718	1.306	-11.987
1.306	-11.987	4.029	-11.548
1.306	-11.987	4.245	-9.317
1.306	-11.987	3.220	-8.339
1.306	-11.987	0.958	-8.548
1.306	-11.987	0.063	-10.977
1.306	-11.987	-0.426	-12.149
1.306	-11.987	0.157	-12.950
1.306	-11.987	1.057	-11.939
1.306	-11.987	0.594	-12.317
1.306	-11.987	1.742	-8.442
1.742	-8.442	4.690	-8.596
1.742	-8.442	3.888	-8.663
1.742	-8.442	5.126	-6.011
1.742	-8.442	4.535	-4.993
1.742	-8.442	2.824	-6.240
1.742	-8.442	2.077	-8.377
1.742	-8.442	1.855	-8.479
1.742	-8.442	2.081	-7.138
1.742	-8.442	2.630	-6.329
2.630	-6.329	5.573	-8.494
2.630	-6.329	4.235	-8.844
2.630	-6.329	5.585	-6.623
2.630	-6.329	5.178	-5.756
2.630	-6.329	1.919	-6.939
2.630	-6.329	2.394	-6.436
2.630	-6.329	1.902	-6.407
2.630	-6.329	-1.282	-5.133
-1.282	-5.133	2.154	-5.947
-1.282	-5.133	1.161	-5.035
-1.282	-5.133	0.153	-4.426
-1.282	-5.133	0.014	-5.922
-1.282	-5.133	-2.350	-6.933
-1.282	-5.133	-3.553	-5.888
-1.282	-5.133	-3.540	-5.399
-1.282	-5.133	-2.056	-3.675
-1.282	-5.133	-1.107	-3.131
-1.282	-5.133	-0.694	-3.718
-1.282	-5.133	-1.315	-5.130
-1.282	-5.133	-2.580	-4.137
-1.282	-5.133	-1.133	-4.161
-1.282	-5.133	-3.417	-5.457
-3.417	-5.457	-2.976	-4.086
-3.417	-5.457	-3.535	-3.951
-3.417	-5.457	-3.679	-3.611
-3.417	-5.457	-4.420	-2.113
-3.417	-5.457	-4.180	-4.023
-3.417	-5.457	-4.373	-3.347
-3.417	-5.457	-3.393	-5.061
-3.417	-5.457	-3.782	-4.800
-3.417	-5.457	-4.997	1.066
-4.997	1.066	-6.896	-0.893
-4.997	1.066	-5.494	-2.375
-4.997	1.066	-4.748	-3.625
-4.997	1.066	-3.772	-4.064
-4.997	1.066	-3.695	-0.425
-4.997	1.066	-4.186	0.636
-4.997	1.066	-4.967	0.777
-4.997	1.066	-6.026	0.624
-4.997	1.066	-4.853	0.949
-4.997	1.066	-5.380	1.822
-5.380	1.822	-6.679	1.378
-5.380	1.822	-5.326	2.798
-5.380	1.822	-6.714	1.666
-5.380	1.822	-6.703	2.245
-5.380	1.822	-6.865	2.662
-5.380	1.822	-6.828	3.149
-5.380	1.822	-9.833	4.282
POLYLINE BLACK
-9.100	7.883
-8.878	7.956
-8.630	8.085
-8.407	7.952
-8.273	7.871
-8.222	7.705
-8.129	7.591
-8.061	7.506
-7.976	7.437
-7.899	7.360
POLYLINE BLACK
-7.831	7.236
-7.860	7.214
-7.891	7.193
-7.919	7.169
-7.994	7.105
-8.107	6.842
-8.117	6.823
-8.137	6.786
-8.174	6.752
-8.213	6.736
-8.313	6.695
-8.415	6.717
-8.509	6.678
-8.536	6.667
-8.564	6.655
-8.588	6.638
-8.654	6.591
-8.715	6.536
-8.780	6.487
-8.786	6.483
-8.793	6.481
-8.801	6.480
-8.884	6.461
-8.946	6.600
-8.991	6.651
-9.039	6.705
-9.114	6.690
-9.152	6.738
-9.190	6.787
-9.174	6.874
-9.167	6.925
-9.153	7.021
-9.030	7.257
-9.029	7.258
-9.014	7.291
-9.007	7.296
-9.002	7.329
-8.992	7.396
-9.041	7.491
-9.054	7.540
-9.068	7.596
-9.080	7.652
-9.090	7.709
-9.092	7.721
-9.088	7.746
-9.083	7.759
-9.058	7.818
-8.994	7.859
-8.936	7.880
-8.860	7.907
-8.657	8.007
-8.544	7.959
-8.531	7.953
-8.519	7.947
-8.507	7.938
-8.452	7.898
-8.402	7.852
-8.345	7.814
-8.253	7.753
-8.165	7.755
-8.084	7.669
-8.014	7.594
-7.985	7.479
-7.942	7.393
-7.927	7.360
-7.903	7.341
-7.878	7.316
-7.868	7.307
-7.855	7.301
-7.849	7.289
-7.833	7.261
-7.824	7.229
-7.812	7.199
POLYLINE BLACK
