[495] Ciekawa Interessante Höhle
SURVEY NAME: 2018-08-12 - URODZINY 2
SURVEY DATE: 8 12 2018  COMMENT:   Jakub Pysz (Palm), Adam Wladzinski, Filip Filar
SURVEY TEAM:

DECLINATION:     3.55  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT
AF:1.15      T:1.2            0.00     0.00     0.00     0.00     0.00     0.00     0.00
T:1.2        T:1.3           15.88   143.28   -19.85     0.00     0.00     0.00     0.00  ;1.1
T:1.3        T:1.4            6.89   132.14   -26.67     0.00     0.00     0.00     0.00
T:1.4        T:1.5            8.27   212.50    -9.38     0.00     0.00     0.00     0.00
T:1.5        T:1.6           11.94   123.92     8.38     0.00     0.00     0.00     0.00
T:1.6        T:1.7            7.87   171.39    -7.24     0.00     0.00     0.00     0.00
T:1.7        T:1.8           13.62    86.05    11.57     0.00     0.00     0.00     0.00
T:1.8        T:1.9            2.69   225.00     8.22     0.00     0.00     0.00     0.00
T:1.9        T:1.10           9.25   135.49    35.35     0.00     0.00     0.00     0.00
T:1.10       T:1.11          12.76   199.76    27.55     0.00     0.00     0.00     0.00
T:1.11       T:1.12           8.01   204.27    -0.12     0.00     0.00     0.00     0.00
T:1.12       T:1.13           8.89   300.97   -11.30     0.00     0.00     0.00     0.00
T:1.13       T:1.14           7.81   229.08    25.04     0.00     0.00     0.00     0.00
T:1.14       T:1.15          11.52   191.49    -1.65     0.00     0.00     0.00     0.00
T:1.15       T:1.16          13.94   240.69     0.31     0.00     0.00     0.00     0.00
T:1.16       T:1.17          16.70   143.92   -18.46     0.00     0.00     0.00     0.00
T:1.17       T:1.18          13.25   112.89   -12.80     0.00     0.00     0.00     0.00
T:1.18       T:1.19          14.57   204.72    51.22     0.00     0.00     0.00     0.00
T:1.19       T:1.20           8.89   201.56    50.91     0.00     0.00     0.00     0.00
T:1.20       T:1.21          17.39   127.79    27.67     0.00     0.00     0.00     0.00
T:1.21       T:1.22           5.48   254.38    37.66     0.00     0.00     0.00     0.00
T:1.22       T:1.23           8.20   219.88    63.42     0.00     0.00     0.00     0.00
T:1.23       T:1.24          19.00   276.20    -7.58     0.00     0.00     0.00     0.00
T:1.7        T:1.7.a         43.96   349.88   -66.08     0.00     0.00     0.00     0.00  ;domiar

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2017-08-04
SURVEY DATE: 8 4 2017  COMMENT:   Karol Makowski i Marcin Slowik
SURVEY TEAM:

DECLINATION:     3.42  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

AG:1.27      AF:1.2           0.00     0.00     0.00     0.00     0.00     0.00     0.00
AF:1.2       AF:1.3           7.81   152.72     8.70     0.00     0.00     0.00     0.00  ;1.1
AF:1.3       AF:1.4          11.19    58.18    -2.61     0.00     0.00     0.00     0.00
AF:1.4       AF:1.5          10.01   105.51    -3.23     0.00     0.00     0.00     0.00
AF:1.5       AF:1.6           8.46    19.28    26.53     0.00     0.00     0.00     0.00
AF:1.6       AF:1.7          12.14    53.47    46.81     0.00     0.00     0.00     0.00
AF:1.7       AF:1.8          11.84   137.46   -27.11     0.00     0.00     0.00     0.00
AF:1.8       AF:1.9          16.31   158.60   -34.20     0.00     0.00     0.00     0.00
AF:1.8       AF:1.10         15.72    29.34    58.28     0.00     0.00     0.00     0.00
AF:1.10      AF:1.11         27.43    25.59     4.21     0.00     0.00     0.00     0.00
AF:1.11      AF:1.12         11.42    58.47    -1.32     0.00     0.00     0.00     0.00
AF:1.12      AF:1.13         26.71    56.37    -7.71     0.00     0.00     0.00     0.00
AF:1.13      AF:1.14         22.47    53.38    -9.71     0.00     0.00     0.00     0.00
AF:1.14      AF:1.15         29.10    11.09     9.90     0.00     0.00     0.00     0.00
AF:1.9       AF:1.9.a        14.93    77.84     6.21     0.00     0.00     0.00     0.00  ;domiar

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2017-07-30 - MEANDER ZA BLOTOSPADEM 2
SURVEY DATE: 7 30 2017  COMMENT:   1.2
SURVEY TEAM:

DECLINATION:     3.42  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

AH:1.16      AG:1.3           0.00     0.00     0.00     0.00     0.00     0.00     0.00
AG:1.3       AG:1.4           6.79    93.64    -4.66     0.00     0.00     0.00     0.00
AG:1.4       AG:1.5          13.78    89.60    41.47     0.00     0.00     0.00     0.00
AG:1.5       AG:1.51         16.57   188.40    18.61     0.00     0.00     0.00     0.00
AG:1.5       AG:1.6          20.47    53.83    -3.41     0.00     0.00     0.00     0.00
AG:1.6       AG:1.7          16.08   337.84   -15.32     0.00     0.00     0.00     0.00
AG:1.7       AG:1.8          24.34    98.08     4.87     0.00     0.00     0.00     0.00
AG:1.8       AG:1.9          20.01   171.54    75.49     0.00     0.00     0.00     0.00
AG:1.9       AG:1.10         26.67   129.06    30.24     0.00     0.00     0.00     0.00
AG:1.10      AG:1.11         20.90    59.06    -4.51     0.00     0.00     0.00     0.00
AG:1.11      AG:1.12         14.63   115.02   -17.65     0.00     0.00     0.00     0.00
AG:1.12      AG:1.13         17.62    92.12    -6.68     0.00     0.00     0.00     0.00
AG:1.13      AG:1.14          8.96   359.36    -8.33     0.00     0.00     0.00     0.00
AG:1.14      AG:1.15         10.60    49.68   -23.59     0.00     0.00     0.00     0.00
AG:1.13      AG:1.16         14.47   170.83   -28.13     0.00     0.00     0.00     0.00
AG:1.16      AG:1.17          6.59   205.75    17.64     0.00     0.00     0.00     0.00
AG:1.17      AG:1.18          9.65   154.28    28.19     0.00     0.00     0.00     0.00
AG:1.18      AG:1.19         17.59   120.83    -3.25     0.00     0.00     0.00     0.00
AG:1.19      AG:1.20          9.06   162.00    -2.84     0.00     0.00     0.00     0.00
AG:1.20      AG:1.21          9.45    67.55    -4.55     0.00     0.00     0.00     0.00
AG:1.21      AG:1.22          6.92   348.57    10.84     0.00     0.00     0.00     0.00
AG:1.22      AG:1.23         18.04    69.68    -3.38     0.00     0.00     0.00     0.00
AG:1.23      AG:1.24          8.43   154.89   -12.45     0.00     0.00     0.00     0.00
AG:1.24      AG:1.25         19.75   140.62     4.42     0.00     0.00     0.00     0.00
AG:1.25      AG:1.26         16.77    82.25    28.27     0.00     0.00     0.00     0.00
AG:1.26      AG:1.27         26.44    92.56    11.07     0.00     0.00     0.00     0.00
AG:1.15      AG:1.15.a        8.40   336.85    67.76     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2017-07-26 - MEANDER ZA BLOTOSPADEM 1
SURVEY DATE: 7 26 2017  COMMENT:   1.5
SURVEY TEAM:

DECLINATION:     3.41  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

W:1.26       AH:1.5           0.00     0.00     0.00     0.00     0.00     0.00     0.00
AH:1.5       AH:1.6           8.76   213.89   -41.58     0.00     0.00     0.00     0.00
AH:1.6       AH:1.7          16.08   212.98   -22.16     0.00     0.00     0.00     0.00
AH:1.7       AH:1.8           6.59   262.22    -5.03     0.00     0.00     0.00     0.00
AH:1.8       AH:1.9          10.56   131.02   -10.40     0.00     0.00     0.00     0.00
AH:1.9       AH:1.10         12.17    78.36    -0.80     0.00     0.00     0.00     0.00
AH:1.10      AH:1.11         10.50    39.56   -12.10     0.00     0.00     0.00     0.00
AH:1.11      AH:1.12         24.25   142.50   -13.38     0.00     0.00     0.00     0.00
AH:1.12      AH:1.13          9.74    52.36    10.86     0.00     0.00     0.00     0.00
AH:1.13      AH:1.14          9.74     5.10    40.01     0.00     0.00     0.00     0.00
AH:1.14      AH:1.15         10.30    44.11   -16.34     0.00     0.00     0.00     0.00
AH:1.15      AH:1.16         27.56   357.90   -22.56     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2012-07-31 - AMAZONKA
SURVEY DATE: 7 31 2012  COMMENT:   Disto-X + Palm
SURVEY TEAM:

DECLINATION:     2.77  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

am009.1      am009.2         28.74   100.46   -71.78     0.00     0.00     0.00     0.00
am009        am009.1         25.66   107.26   -39.21     0.00     0.00     0.00     0.00
am008        am009          134.19    97.49   -84.05     0.00     0.00     0.00     0.00
am007        am008           14.27   320.28   -32.85     0.00     0.00     0.00     0.00
am006        am007           34.81   344.25   -82.46     0.00     0.00     0.00     0.00
am005        am006           11.25   317.47   -19.59     0.00     0.00     0.00     0.00
am004        am005           14.90   110.23   -84.24     0.00     0.00     0.00     0.00
am004        uts003          32.64   186.88   -20.67     0.00     0.00     0.00     0.00
am004        am.dno          75.59   126.59   -79.03     0.00     0.00     0.00     0.00  ;dostrzal do dna
am003        am004           10.30    46.86   -23.41     0.00     0.00     0.00     0.00
am002        am003           28.38   229.94   -77.97     0.00     0.00     0.00     0.00
am001        am002           50.10    30.70   -82.12     0.00     0.00     0.00     0.00
u08.02.4     am001            1.90   169.49   -17.78     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2012-08-01 - BOCZNY KOMIN W PARTIACH OPT
SURVEY DATE: 8 1 2012  COMMENT:   wyczowalny przewiew do wewnatrz komina od jaskini, jest szansa na kopanie
SURVEY TEAM:

DECLINATION:     2.77  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws062        ws062.1         18.57   114.57    59.59     0.00     0.00     0.00     0.00
ws062.1      ws062.2          4.92   172.04    22.69     0.00     0.00     0.00     0.00
ws062.2      ws062.3         18.60   181.09    41.94     0.00     0.00     0.00     0.00
ws062.3      ws062.4          4.56   121.39    20.35     0.00     0.00     0.00     0.00
ws062.4      ws062.5          9.32   197.03    20.85     0.00     0.00     0.00     0.00
ws062.5      ws062.6          8.56   125.57    27.10     0.00     0.00     0.00     0.00
ws062.6      ws062.7          7.09    90.73    17.04     0.00     0.00     0.00     0.00
ws062.7      ws062.8          7.68    58.35    13.47     0.00     0.00     0.00     0.00  ;domiar do zwerzenia

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2012-08-01 - GANG KUTASóW
SURVEY DATE: 8 1 2012  COMMENT:   Disto-X + Palm
SURVEY TEAM:

DECLINATION:     2.77  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

ws079        zg001           14.47   183.56   -16.18     0.00     0.00     0.00     0.00
zg001        zg002           20.14   158.84    -8.70     0.00     0.00     0.00     0.00
zg002        zg003           15.58   225.31     9.50     0.00     0.00     0.00     0.00
zg003        zg004           90.52   271.76   -78.59     0.00     0.00     0.00     0.00
zg004        zg005           18.31   324.55    60.48     0.00     0.00     0.00     0.00
zg005        zg006           15.49   334.32   -20.49     0.00     0.00     0.00     0.00
zg006        zg007            8.56   255.61   -20.16     0.00     0.00     0.00     0.00
zg007        zg008           11.55    12.19   -52.87     0.00     0.00     0.00     0.00
zg008        zg009           14.44     6.95   -59.97     0.00     0.00     0.00     0.00
zg009        zg009.01        11.35    28.73     2.33     0.00     0.00     0.00     0.00
zg009        zg010           25.39   255.28   -49.54     0.00     0.00     0.00     0.00
zg004        zg011           21.03   167.81     8.08     0.00     0.00     0.00     0.00
zg011        zg012           26.05   134.86   -38.19     0.00     0.00     0.00     0.00
zg012        zg012.01        82.87    20.10    80.55     0.00     0.00     0.00     0.00
zg012        zg013           25.49    47.51    48.23     0.00     0.00     0.00     0.00
zg013        zg014           17.85    61.92   -31.48     0.00     0.00     0.00     0.00
zg014        zg015            6.27   169.80   -14.97     0.00     0.00     0.00     0.00
zg015        zg016           19.49    86.78    22.88     0.00     0.00     0.00     0.00
zg016        zg017           10.17   211.17   -40.86     0.00     0.00     0.00     0.00
zg017        zg018           23.56   160.01    77.41     0.00     0.00     0.00     0.00
zg013        zg019           11.15   116.16    12.63     0.00     0.00     0.00     0.00
zg019        zg020           11.52   197.00    23.80     0.00     0.00     0.00     0.00
zg020        zg021            6.43   129.27    35.99     0.00     0.00     0.00     0.00
zg021        zg022           10.37   146.46    38.43     0.00     0.00     0.00     0.00
zg022        zg023            6.33   128.91    14.79     0.00     0.00     0.00     0.00
zg023        zg024            8.56   136.05   -45.92     0.00     0.00     0.00     0.00
zg024        zg025            7.68   342.31   -33.19     0.00     0.00     0.00     0.00
zg025        zg026           15.91    13.19     3.46     0.00     0.00     0.00     0.00
zg026        zg018            6.07    68.46    30.28     0.00     0.00     0.00     0.00
zg024        zg027           15.09   160.44     3.55     0.00     0.00     0.00     0.00
zg027        zg028           24.41   152.33   -12.57     0.00     0.00     0.00     0.00
zg028        zg029           14.04   221.31    -1.12     0.00     0.00     0.00     0.00
zg029        zg030           11.42   150.59   -24.63     0.00     0.00     0.00     0.00
zg030        zg031            9.22   124.19    21.35     0.00     0.00     0.00     0.00
zg031        zg032            9.97   216.46   -25.01     0.00     0.00     0.00     0.00
zg032        zg033            9.68   211.19    -3.78     0.00     0.00     0.00     0.00
zg032        zg034           18.60    72.38    34.03     0.00     0.00     0.00     0.00
zg034        zg035           21.88   137.02    -7.65     0.00     0.00     0.00     0.00
zg035        zg035.01        53.74    39.98    71.13     0.00     0.00     0.00     0.00  ; Komin z Kangurkiem - domiar
zg035        zg036           23.88    63.74    23.92     0.00     0.00     0.00     0.00
zg036        zg037           32.78   143.02    21.02     0.00     0.00     0.00     0.00
zg037        zg038           14.86    99.78    -2.95     0.00     0.00     0.00     0.00
zg038        zg039           10.73   158.10    43.19     0.00     0.00     0.00     0.00
zg039        zg039.01        30.77    60.12    67.31     0.00     0.00     0.00     0.00
zg038        zg040           25.85    81.55    29.43     0.00     0.00     0.00     0.00
zg040        zg041           12.43   141.82    42.46     0.00     0.00     0.00     0.00
zg041        zg042           12.30   144.50     1.85     0.00     0.00     0.00     0.00
zg042        zg043           17.29   108.10    19.52     0.00     0.00     0.00     0.00
zg043        zg044            8.86   196.35   -22.06     0.00     0.00     0.00     0.00
zg044        zg045           23.69   142.51    19.58     0.00     0.00     0.00     0.00
zg045        zg046           12.96    71.31   -17.82     0.00     0.00     0.00     0.00
zg046        zg046.01        20.18    90.44    38.58     0.00     0.00     0.00     0.00
zg046        zg047            9.22   135.67   -19.03     0.00     0.00     0.00     0.00
zg047        zg048           25.20   117.60     2.71     0.00     0.00     0.00     0.00
zg048        zg048.01        14.40   325.51    14.76     0.00     0.00     0.00     0.00
zg048        zg049           18.47    85.98    40.12     0.00     0.00     0.00     0.00
zg049        zg050           24.11   145.62    30.70     0.00     0.00     0.00     0.00
zg050        zg051           23.43   164.79     5.62     0.00     0.00     0.00     0.00
zg051        zg052           11.71   101.30   -44.51     0.00     0.00     0.00     0.00
zg052        zg053           25.92   147.63    11.50     0.00     0.00     0.00     0.00
zg053        zg054           12.24   120.14    23.13     0.00     0.00     0.00     0.00
zg054        zg055           28.25   193.98     4.18     0.00     0.00     0.00     0.00
zg055        zg056           10.70   128.82   -37.22     0.00     0.00     0.00     0.00
zg056        zg057           14.83   142.68    26.54     0.00     0.00     0.00     0.00
zg057        zg058           13.22    94.77     1.73     0.00     0.00     0.00     0.00
zg058        zg059           23.92   125.98   -64.41     0.00     0.00     0.00     0.00
zg059        zg060           17.55    68.97     6.21     0.00     0.00     0.00     0.00

[495] Ciekawa Interessante Höhle
SURVEY NAME: 2012-08-03 - CIEK POD WISZ POLKA
SURVEY DATE: 8 3 2012  COMMENT:   Disto-X + Palm
SURVEY TEAM:

DECLINATION:     2.77  FORMAT: DMMDLRUDLADN  CORRECTIONS:  0.00 0.00 0.00

    FROM      TO   LENGTH  BEARING      DIP     LEFT       UP     DOWN    RIGHT

hv011        hv012            3.58   187.58   -44.82     0.00     0.00     0.00     0.00
hv012        hv013           27.69   150.71   -55.53     0.00     0.00     0.00     0.00
hv013        hv014           11.68    75.20   -19.92     0.00     0.00     0.00     0.00
hv014        hv015            9.91   192.68   -75.05     0.00     0.00     0.00     0.00
hv015        hv016           28.87    25.33    -4.56     0.00     0.00     0.00     0.00
hv016        hv017           10.63    35.19    -9.94     0.00     0.00     0.00     0.00
hv017        hv018           20.70   103.46   -38.30     0.00     0.00     0.00     0.00
hv018        hv018.1         12.04    26.98   -14.74     0.00     0.00     0.00     0.00
hv018        hv019           19.55   195.63    -7.24     0.00     0.00     0.00     0.00
hv019        hv020           25.72   154.67     3.75     0.00     0.00     0.00     0.00
hv020        hv021            8.89   154.71     4.31     0.00     0.00     0.00     0.00
hv021        hv022           20.51   166.53    -5.85     0.00     0.00     0.00     0.00
hv022        hv023           38.62   159.45    13.42     0.00     0.00     0.00     0.00
hv023        hv024           28.12   123.75   -29.48     0.00     0.00     0.00     0.00  ;strop domiar
hv024        hv025           24.90   155.62    25.52     0.00     0.00     0.00     0.00
hv025        hv026           10.37   123.52    -1.58     0.00     0.00     0.00     0.00
hv026        hv027           10.37   123.81    -0.87     0.00     0.00     0.00     0.00
hv027        hv027.1         28.02   103.81   -65.32     0.00     0.00     0.00     0.00  ;studnia
hv027        hv028           19.85   143.92     8.71     0.00     0.00     0.00     0.00
hv027        hv027.2         46.16   174.22    67.31     0.00     0.00     0.00     0.00  ;strop domiar
